StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q5,Q6,Q7,Q8,Q9,Q12_1,Q12_7,Q12_3,Q12_4,Q12_5,Q12_6,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,pid,condition,night_number,rem_minutes,rem_episode_count,arousal_threshold,arousal_reached_count,induction_highest_volume,wake_time,rem_motion_avg,app_version,train_cap_reached_count,total_trains_delivered,first_train_start_time,last_train_start_time,device_time_start,motion_80pct_cutoff_first_4h
2026-07-02 05:15:59,2026-07-02 05:19:29,Adresse IP,69.27.69.213,100,209,Vrai,2026-07-02 05:19:29,R_12t3ZO4oyKzmpyd,,,,,36.9009,-82.0801,anonymous,EN,Initially screen ket ehyrrung thought v,Yes,Just did,No,,Just dos,Worry,3,4,3,3,2,3,3,2,2,2,2,139662433656,5,7,0,0,0.35,0,,2026-07-02T11:15:57.583Z,,luci2026,0,0,,,2026-07-02T07:46:37.789Z,0.18466022577954003
2026-07-02 05:31:25,2026-07-02 05:34:42,Adresse IP,107.122.93.144,100,196,Vrai,2026-07-02 05:34:42,R_5yfv3Q6MeIELJqU,,,,,41.8483,-87.6517,anonymous,EN,"Cats and former co workers ",No,,Yes,"Beeping ",,No,1,1,1,1,1,1,2,3,3,1,1,989992943266,5,8,30,7,0.04,5,0.85,2026-07-02T11:30:14.311Z,0.30018999676260544,luci2026,1,5,2026-07-02T07:48:39.686Z,2026-07-02T11:24:41.658Z,2026-07-02T03:46:38.640Z,0.37806621342266267
2026-07-03 03:01:52,2026-07-03 03:14:00,Adresse IP,74.79.202.21,100,727,Vrai,2026-07-03 03:14:00,R_6zTOhu3qnskv24r,,,,,40.6063,-74.1774,anonymous,EN,"nothing ",No,,No,,,no,1,1,1,1,0,1,2,1,1,1,1,389242743596,4,7,7,1,0.05,1,0.05,2026-07-03T09:01:49.214Z,3.179258381676635,luci2026,0,1,2026-07-03T07:59:01.061Z,2026-07-03T07:59:01.061Z,2026-07-03T02:26:41.045Z,3.3391664221209445
2026-07-03 03:50:47,2026-07-03 04:00:57,Adresse IP,68.189.171.194,100,609,Vrai,2026-07-03 04:00:57,R_54AvUREpWPHpbif,,,,,35.4351,-83.3602,anonymous,EN,Long road never ending. Life.feeling weight,Yes,When the distance would become narrow and consistently out of reach,Yes,"Lights along the stretch ","Sounds ","Darkness ",4,4,3,4,3,3,1,3,1,1,1,579562183996,1,11,75,8,0.07,1,1,2026-07-03T09:50:44.964Z,0.10753010829294732,luci2026,1,5,2026-07-03T04:31:37.286Z,2026-07-03T05:37:13.283Z,2026-07-02T23:57:27.270Z,0.10795155457036898
2026-07-03 03:45:20,2026-07-03 04:02:35,Adresse IP,98.11.236.85,100,1034,Vrai,2026-07-03 04:02:36,R_6thB3NA4osUPbMs,,,,,42.5959,-73.6849,anonymous,EN,Being in a bar then going next door to soon to open library,No,,No,,,No,3,4,3,3,2,2,0,0,0,0,0,379172703886,4,8,0,0,0.9,0,,2026-07-03T09:45:17.504Z,,luci2026,0,0,,,2026-07-03T01:22:43.802Z,0.0013303654369034787
2026-07-03 04:15:51,2026-07-03 04:19:40,Adresse IP,185.238.231.103,100,228,Vrai,2026-07-03 04:19:40,R_7EcmfALGLsB9oHt,,,,,39.7391,-104.9866,anonymous,EN,I think I did have a dream but dont remember it.,No,,Yes,I heard one beep.,,No,0,0,0,0,0,0,0,0,0,0,0,899352433976,3,5,57,8,0.35,3,1,2026-07-03T10:15:47.745Z,0.9586829808233971,luci2026,1,5,2026-07-03T07:38:22.192Z,2026-07-03T09:21:06.184Z,2026-07-03T02:38:45.170Z,1.050386889352438
2026-07-03 05:11:08,2026-07-03 05:14:57,Adresse IP,99.67.132.250,100,229,Vrai,2026-07-03 05:14:58,R_1CHwVYOfKd7ZDjy,,,,,38.6976,-90.3604,anonymous,EN,The parts I remember were just me doing every day things.,No,,No,,,No,0,0,0,0,0,0,2,1,1,0,1,439442713976,3,4,72,18,,4,0.05,2026-07-03T11:11:06.006Z,1.3976938469572646,luci2026,1,5,2026-07-03T08:34:27.840Z,2026-07-03T10:54:22.854Z,2026-07-03T03:38:17.815Z,1.4651344200454788
2026-07-03 05:12:20,2026-07-03 05:16:34,Adresse IP,69.27.69.213,100,253,Vrai,2026-07-03 05:16:34,R_6Tet4VNtIqpPjBn,,,,,36.9009,-82.0801,anonymous,EN,"Car woofd ",Yes,Beep,Yes,Woke me wssnt dresming,No,,4,3,3,4,2,3,2,2,2,2,4,139662433656,5,7,33,3,0.35,0,1,2026-07-03T11:12:16.404Z,0.15960272660601282,luci2026,1,5,2026-07-03T08:20:34.718Z,2026-07-03T08:47:50.699Z,2026-07-03T02:33:27.683Z,0.16775720811467337
2026-07-03 05:21:52,2026-07-03 05:23:47,Adresse IP,162.231.121.10,100,115,Vrai,2026-07-03 05:23:47,R_7ru1VeLqLMqpIu5,,,,,33.4666,-84.4763,anonymous,EN,No,No,,No,,,,1,2,2,1,2,2,3,2,4,4,4,849692143376,0,1,21,7,,0,,2026-07-03T11:21:49.454Z,0.4410187889061236,luci2026,0,0,,,2026-07-03T05:06:35.025Z,0.5716161167359403
2026-07-03 05:31:25,2026-07-03 05:34:52,Adresse IP,107.122.93.144,100,207,Vrai,2026-07-03 05:34:53,R_1MckZbmrmyjs8D9,,,,,41.8483,-87.6517,anonymous,EN,"Don't remember ",No,,Yes,"Beeping ",,"Annoyed by beeps ",1,1,1,1,1,1,4,4,4,1,4,989992943266,2,9,82,7,0.5,1,1,2026-07-03T11:31:21.062Z,0.5103410333359014,luci2026,1,5,2026-07-03T08:10:07.499Z,2026-07-03T08:52:28.490Z,2026-07-03T03:45:42.444Z,0.4644519460232209
2026-07-03 06:45:43,2026-07-03 06:49:56,Adresse IP,71.235.150.161,100,252,Vrai,2026-07-03 06:49:56,R_6EipL0ZCQh4ifrY,,,,,42.2796,-71.1282,anonymous,EN,Whole last part of the dream at chipotle getting bowls and sharing wine and water. Extremely thirsty during the dream. The dreams before that were also very intense but I don't remember them.,No,,No,,,"I woke up first qt 6am, I don't usually wake up in the middle of the night so it could be due to this.",0,0,0,0,4,0,4,4,3,4,4,989232823696,0,1,2,1,,0,,2026-07-03T12:45:41.678Z,0.031125192736692994,luci2026,0,0,,,2026-07-03T06:50:14.821Z,0.017634859999472594
2026-07-03 07:30:40,2026-07-03 07:36:58,Adresse IP,18.29.62.137,100,377,Vrai,2026-07-03 07:36:58,R_6WYWalea1W7xEPo,,,,,42.3649,-71.0987,anonymous,EN,"I dreamt more than usual but don’t remember what specifically ",No,,No,,,No,0,0,0,0,0,0,1,1,2,2,2,839812403536,3,6,0,0,,0,,2026-07-03T13:30:37.714Z,,luci2026,0,0,,,2026-07-03T05:43:16.109Z,1.71459087130357
2026-07-03 09:54:01,2026-07-03 09:55:11,Adresse IP,107.15.174.92,100,69,Vrai,2026-07-03 09:55:11,R_7bPMrzeLfNiDl1p,,,,,35.0597,-79.0058,anonymous,EN,"Nothing ",No,,No,,,No,0,0,0,0,0,0,1,1,2,2,2,299542783686,4,6,43,8,0.09,4,0.55,2026-07-03T15:53:58.089Z,0.44632940754788863,luci2026,1,5,2026-07-03T11:32:14.352Z,2026-07-03T14:36:40.341Z,2026-07-03T06:49:14.324Z,0.7708607643334436
2026-07-04 03:27:29,2026-07-04 03:41:41,Adresse IP,74.79.202.21,100,852,Vrai,2026-07-04 03:41:41,R_7hxnnhp7PnDAeI1,,,,,40.6063,-74.1774,anonymous,EN,"I did dream and they seemed vivid, I do not remember any of them.",No,,No,,,no,1,1,1,1,1,1,2,5,1,1,1,389242743596,3,8,2,4,0.05,0,,2026-07-04T09:27:24.913Z,3.3661007339955487,luci2026,0,0,,,2026-07-04T02:33:29.956Z,3.2254749639617146
2026-07-04 04:16:01,2026-07-04 04:23:17,Adresse IP,185.238.231.129,100,436,Vrai,2026-07-04 04:23:18,R_32ySIj9eDotxEyJ,,,,,39.7391,-104.9866,anonymous,EN,I dreamed about looking for a bank card because of finding some unexpected money. The card was associated with this money. Much of the dream was searching for this card. I found it in a drawer when I dumped the drawer. First time I ever found anything in a dream.,Yes,I realized I was dreaming when I kept hearing beeps.,Yes,"Constant beepung that kept on even when I thought I was awake ",The beeping cue,No,0,0,0,5,0,0,0,0,0,0,0,899352433976,5,6,95,8,0.01,2,1,2026-07-04T10:15:57.379Z,0.13516867784746492,luci2026,1,5,2026-07-04T07:31:43.375Z,2026-07-04T08:16:00.397Z,2026-07-04T02:50:17.365Z,0.12876029314980267
2026-07-04 04:17:35,2026-07-04 04:30:50,Adresse IP,98.11.236.85,100,794,Vrai,2026-07-04 04:30:50,R_5y2QwpczOK6T0dx,,,,,42.5959,-73.6849,anonymous,EN,"Nothing particular ",No,,No,,,No,1,2,2,2,1,2,0,0,0,0,0,379172703886,2,9,46,30,0.02,2,1,2026-07-04T10:17:32.743Z,2.1829271011086253,luci2026,1,5,2026-07-04T07:04:30.938Z,2026-07-04T09:51:37.946Z,2026-07-04T02:20:00.927Z,2.199514526483956
2026-07-04 04:28:39,2026-07-04 04:38:15,Adresse IP,68.189.171.194,100,575,Vrai,2026-07-04 04:38:15,R_6WX9ZIwNU7zmSiZ,,,,,35.4351,-83.3602,anonymous,EN,"Darkness.  Stillness quiet ",Yes,"Part way through the night it felt odd. The sequence of events 
",Yes,"Distant ","A cue ",A vibration sound,3,3,3,4,2,3,1,1,0,0,0,579562183996,2,12,14,7,0.07,0,0,2026-07-04T10:28:35.995Z,0.2518904770469724,luci2026,0,3,2026-07-04T06:08:04.921Z,2026-07-04T08:11:25.053Z,2026-07-04T01:48:01.907Z,0.18643540660467744
2026-07-04 06:01:36,2026-07-04 06:04:08,Adresse IP,73.68.91.190,100,151,Vrai,2026-07-04 06:04:08,R_6mX93MUgdxadDvr,,,,,42.3737,-71.1284,anonymous,EN,Match France v Paraguay,No,,No,,,,0,0,0,0,0,0,3,3,2,1,2,989232823696,2,2,27,3,0.04,1,1,2026-07-04T12:01:33.553Z,0.4387129833782099,luci2026,0,4,2026-07-04T10:45:19.209Z,2026-07-04T11:19:18.209Z,2026-07-04T06:30:37.185Z,0.9333149910939937
2026-07-04 06:31:39,2026-07-04 06:34:17,Adresse IP,107.122.93.144,100,157,Vrai,2026-07-04 06:34:17,R_6BWFKJLwiIBLVV7,,,,,41.8483,-87.6517,anonymous,EN,"Anxiety my cat was missing and my truck was stolen ",No,,No,,,No,1,1,1,1,1,1,4,4,3,3,4,989992943266,3,10,170,21,0.01,4,0.05,2026-07-04T12:31:34.129Z,0.8877992173615536,luci2026,1,5,2026-07-04T07:34:12.281Z,2026-07-04T08:39:12.268Z,2026-07-04T03:09:23.218Z,0.959249466879478
2026-07-04 09:05:37,2026-07-04 09:08:18,Adresse IP,107.15.174.92,100,160,Vrai,2026-07-04 09:08:18,R_1RWj9w4yQ6ymtKx,,,,,35.0597,-79.0058,anonymous,EN,"Nothing ",No,,Yes,Don't remember dream,,The cues actually woke me up,0,0,0,0,0,0,1,2,1,2,2,299542783686,6,7,12,8,0.09,0,1,2026-07-04T15:05:33.642Z,0.481116525020705,luci2026,0,3,2026-07-04T13:39:07.479Z,2026-07-04T14:17:02.484Z,2026-07-04T07:18:59.461Z,0.2170157701496492
2026-07-05 04:15:26,2026-07-05 04:24:37,Adresse IP,185.238.231.31,100,551,Vrai,2026-07-05 04:24:38,R_5v6AbgoPETl7IxZ,,,,,39.7391,-104.9866,anonymous,EN,I was playing some king of lawn or board game.,Yes,"I heard many soft neeps , they stopped and then they started again.",Yes,Soft co tinuous beeps,The beeps,"I was able to run through the thoughts, body, feelings, breathing. I wanted to I be able to co rinse dreaming or go to a deeper sleep. I was i. Too much pain and had to go to the bathroom, so I ended up having g to get up briefly to the bathroom.",4,5,3,5,0,5,0,0,0,0,0,899352433976,1,7,61,5,0.05,2,1,2026-07-05T10:15:20.707Z,0.31669038164991276,luci2026,1,5,2026-07-05T06:26:28.058Z,2026-07-05T07:01:07.059Z,2026-07-05T02:24:27.043Z,0.5952692635053689
2026-07-05 04:51:08,2026-07-05 04:52:50,Adresse IP,71.235.150.161,100,102,Vrai,2026-07-05 04:52:51,R_6qurJCocJJiurhT,,,,,42.2796,-71.1282,anonymous,EN,Nothing,No,,No,,,No,0,0,0,0,0,0,0,0,0,0,0,989232823696,7,3,0,0,0.04,0,,2026-07-05T10:51:04.786Z,,luci2026,0,0,,,2026-07-05T08:47:48.038Z,0.9288538304630591
2026-07-05 04:34:19,2026-07-05 04:59:45,Adresse IP,98.11.236.85,100,1526,Vrai,2026-07-05 04:59:46,R_74IV6iL9Ts9d341,,,,,42.5959,-73.6849,anonymous,EN,Working on kitchen counters,Yes,"Seemed odd I'd be doing the work ",No,,"Spontaneous ","Kept repeating activity ",3,3,3,3,1,3,0,0,0,0,0,379172703886,4,10,142,35,0.01,3,0.06,2026-07-05T10:34:16.378Z,2.2527760226952966,luci2026,1,5,2026-07-05T06:28:01.274Z,2026-07-05T07:32:57.275Z,2026-07-05T02:26:00.266Z,2.3146570718855544
2026-07-05 05:56:55,2026-07-05 06:02:18,Adresse IP,107.15.174.92,100,322,Vrai,2026-07-05 06:02:18,R_6dupCRasIzVHpyp,,,,,35.0597,-79.0058,anonymous,EN,"A tornado hit and my daughter and I were outside. We got under a blanket and I was holding her hand. When I woke up I was alone and everything was gone including my daughter. A lady found me, she knew me, and had me fill out paperwork for a new place.",No,,No,,,Sadness,0,0,0,0,0,0,2,1,1,1,3,299542783686,2,8,14,3,0.9,1,0.9,2026-07-05T11:56:52.938Z,0.7060969253025342,luci2026,0,2,2026-07-05T11:04:57.994Z,2026-07-05T11:33:22.000Z,2026-07-05T06:42:26.356Z,0.8381192911506072
2026-07-05 06:35:46,2026-07-05 06:39:44,Adresse IP,107.123.1.7,100,237,Vrai,2026-07-05 06:39:44,R_6gG9g37A85c7oPh,,,,,38.6646,-90.5758,anonymous,EN,No,No,,Yes,"Annoying beeping woke me up ",,"N0
",1,1,1,1,1,1,5,4,3,2,2,989992943266,1,11,72,23,0.8,3,1,2026-07-05T12:35:42.259Z,0.1313166692201988,luci2026,1,5,2026-07-05T07:42:14.814Z,2026-07-05T08:20:11.781Z,2026-07-05T03:34:35.777Z,0.12804868389084695
2026-07-06 02:46:33,2026-07-06 02:49:55,Adresse IP,174.168.99.0,100,201,Vrai,2026-07-06 02:49:55,R_7Jm0jYOczJZmWid,,,,,42.5334,-70.9653,anonymous,EN,"Contests of wits, turn based strategy",No,,No,,,"No
But I'm pretty sure this app is just plain not working right ",0,0,0,0,1,0,1,3,3,0,0,929882413656,4,2,0,0,0.2,0,,2026-07-06T08:46:32.116Z,,luci2026,0,0,,,2026-07-06T05:56:25.303Z,0.19660885490492172
2026-07-06 03:46:16,2026-07-06 03:58:41,Adresse IP,98.11.236.85,100,744,Vrai,2026-07-06 03:58:41,R_57NgFL0s1nXXc0q,,,,,42.5959,-73.6849,anonymous,EN,Walking through a train station.,Yes,Too unrealistic.,No,,"Spontaneous ","Had to get somewhere. ",4,4,4,4,3,4,0,0,0,0,0,379172703886,6,11,32,5,0.01,0,1,2026-07-06T09:46:14.309Z,2.6797506296891784,luci2026,1,5,2026-07-06T09:12:34.492Z,2026-07-06T09:31:17.492Z,2026-07-06T01:23:26.482Z,2.8516891451727293
2026-07-06 04:07:11,2026-07-06 04:09:40,Adresse IP,107.123.1.7,100,149,Vrai,2026-07-06 04:09:41,R_6VbPJujfGhvd2BH,,,,,38.6646,-90.5758,anonymous,EN,N0,No,,Yes,Static noise,,No,1,1,1,1,1,1,3,4,2,1,4,989992943266,7,12,95,2,0.03,2,1,2026-07-06T10:07:07.389Z,0.32631767076138474,luci2026,0,4,2026-07-06T08:21:51.181Z,2026-07-06T08:41:31.203Z,2026-07-06T04:19:50.144Z,0.2435925285708215
2026-07-06 04:38:46,2026-07-06 04:41:34,Adresse IP,185.238.231.151,100,168,Vrai,2026-07-06 04:41:34,R_6HiY8BniN1aWApd,,,,,39.7391,-104.9866,anonymous,EN,Nothing,No,,No,,,No,0,0,0,0,0,0,4,4,0,0,2,899352433976,4,8,119,6,,3,1,2026-07-06T10:38:41.914Z,0.1957213774344559,luci2026,1,5,2026-07-06T06:45:48.926Z,2026-07-06T07:56:14.944Z,2026-07-06T02:41:06.910Z,0.1643768772845884
2026-07-06 04:54:17,2026-07-06 05:01:52,Adresse IP,68.189.171.194,100,454,Vrai,2026-07-06 05:01:52,R_5KV1xjwLK0JJffQ,,,,,35.4351,-83.3602,anonymous,EN,"Lightness ",Yes,Unreal very short times,No,,"Spontaneous ",No,3,3,3,4,0,2,0,0,1,1,0,579562183996,5,14,145,42,0.95,2,1,2026-07-06T10:54:15.145Z,0.6638568643399,luci2026,1,5,2026-07-06T04:25:15.111Z,2026-07-06T07:07:00.111Z,2026-07-06T00:23:14.106Z,0.6166936572660575
2026-07-06 05:15:37,2026-07-06 05:17:41,Adresse IP,107.15.174.92,100,123,Vrai,2026-07-06 05:17:41,R_7WAP6QOGH1IXbk5,,,,,35.0597,-79.0058,anonymous,EN,I was late for work,No,,No,,,No,0,0,0,0,0,0,5,4,4,3,4,299542783686,7,9,0,0,0.9,0,,2026-07-06T11:15:34.099Z,,luci2026,0,0,,,2026-07-06T05:49:21.758Z,0.6611338134000092
2026-07-06 06:11:39,2026-07-06 06:14:11,Adresse IP,71.235.150.161,100,151,Vrai,2026-07-06 06:14:11,R_7C8RERJq3UNlYs5,,,,,42.2796,-71.1282,anonymous,EN,Nothing,No,,No,,,,0,0,0,0,0,0,0,0,0,0,0,989232823696,7,3,0,0,0.04,0,,2026-07-06T12:11:37.898Z,,luci2026,0,0,,,2026-07-06T04:51:09.145Z,2.2487666244828053
2026-07-06 09:00:47,2026-07-06 09:06:51,Adresse IP,98.97.43.84,100,363,Vrai,2026-07-06 09:06:51,R_3Gv9RWK1TR36Fgb,,,,,45.5248,-122.6789,anonymous,EN,"Nothing today. ",No,,No,,,No.,0,0,0,0,0,0,0,0,0,0,0,739962763826,0,1,5,2,,0,,2026-07-06T15:00:41.998Z,0.473250829392784,luci2026,0,0,,,2026-07-06T07:12:34.419Z,0.4014857634915863
2026-07-07 03:00:45,2026-07-07 03:05:54,Adresse IP,68.189.171.194,100,309,Vrai,2026-07-07 03:05:55,R_1X4mAuhVAwlpGAq,,,,,35.4351,-83.3602,anonymous,EN,Yes,No,,No,,,A never ending road/trail,3,3,2,3,1,3,3,3,3,3,3,579562183996,7,15,67,33,0.95,0,1,2026-07-07T09:00:43.145Z,0.42178681835091864,luci2026,1,5,2026-07-07T04:36:32.782Z,2026-07-07T07:23:26.787Z,2026-07-07T00:21:07.766Z,0.39151196567543745
2026-07-07 03:58:30,2026-07-07 04:00:31,Adresse IP,98.11.236.85,100,121,Vrai,2026-07-07 04:00:32,R_5j8O6sPR6NZsXRW,,,,,42.5959,-73.6849,anonymous,EN,"Being in large hotel. ",No,,No,,,No,3,3,3,3,3,3,1,2,0,0,0,379172703886,3,12,196,26,0.01,0,1,2026-07-07T09:45:21.660Z,0.22264421857991729,luci2026,1,5,2026-07-07T06:15:00.006Z,2026-07-07T06:40:29.000Z,2026-07-07T01:21:25.990Z,0.174660722188474
2026-07-07 04:20:06,2026-07-07 04:22:14,Adresse IP,107.15.174.92,100,127,Vrai,2026-07-07 04:22:14,R_6JUFbJrikjmbgKQ,,,,,35.0597,-79.0058,anonymous,EN,Some type of road trip,No,,No,,,No,0,0,0,0,0,0,2,3,3,2,2,299542783686,3,10,0,0,0.9,0,,2026-07-07T10:20:04.140Z,,luci2026,0,0,,,2026-07-07T06:38:56.892Z,0.400602921443313
2026-07-07 06:01:18,2026-07-07 06:04:02,Adresse IP,185.238.231.215,100,163,Vrai,2026-07-07 06:04:02,R_5nVnES68XVfy0Fs,,,,,39.7391,-104.9866,anonymous,EN,Nothing,No,,No,,,No p,0,0,0,0,0,0,0,0,0,0,0,899352433976,3,9,29,21,,0,1,2026-07-07T12:01:13.084Z,0.41983555261382,luci2026,1,5,2026-07-07T07:35:32.319Z,2026-07-07T10:18:56.332Z,2026-07-07T02:23:10.307Z,0.3593245606039971
2026-07-07 07:02:33,2026-07-07 07:17:21,Adresse IP,71.235.150.161,100,887,Vrai,2026-07-07 07:17:22,R_6ADkFjXuEAQKjsJ,,,,,42.2796,-71.1282,anonymous,EN,Football team trying to get a haircut as was believe the haircut gave spiderman powers. Flying in monospace helicopter to go see a poor family iving on a roof of a house and getting roasted by the whole family.,No,,No,,,"No.
",1,1,0,1,0,1,4,2,0,3,3,989232823696,5,4,137,15,0.02,3,1,2026-07-07T13:02:29.570Z,0.07419486786920644,luci2026,1,5,2026-07-07T09:18:45.063Z,2026-07-07T10:42:10.072Z,2026-07-07T04:48:20.047Z,0.02589911140607452
2026-07-07 08:26:05,2026-07-07 08:29:18,Adresse IP,98.97.43.236,100,192,Vrai,2026-07-07 08:29:18,R_3qqvL2zkJVMZxaN,,,,,45.5248,-122.6789,anonymous,EN,"Nothing ",No,,No,,,"Nothing ",0,0,0,0,0,0,0,0,0,0,0,739962763826,3,2,0,0,,0,,2026-07-07T14:26:04.003Z,,luci2026,0,0,,,2026-07-07T06:36:17.700Z,
2026-07-08 03:45:12,2026-07-08 03:59:07,Adresse IP,98.11.236.85,100,835,Vrai,2026-07-08 03:59:08,R_5niKzH7d7wuZkEg,,,,,42.5959,-73.6849,anonymous,EN,Just observing.,No,,No,,,No,3,3,3,3,3,3,0,0,0,0,0,379172703886,1,13,0,0,0.01,0,,2026-07-08T09:45:10.369Z,,luci2026,0,0,,,2026-07-08T01:24:08.820Z,0.0032563402776602797
2026-07-08 04:47:54,2026-07-08 04:55:21,Adresse IP,107.123.1.7,100,447,Vrai,2026-07-08 04:55:21,R_6U0pMq5zCFz03Ox,,,,,38.6646,-90.5758,anonymous,EN,"Traveling and getting plants with my late husband ",No,,No,,,Driving in the rain,1,1,1,1,1,1,2,5,2,1,5,989992943266,0,1,71,10,0.03,0,,2026-07-08T10:47:49.672Z,0.10770712690872501,luci2026,0,0,,,2026-07-08T02:40:45.052Z,0.10772575676669215
2026-07-08 04:58:18,2026-07-08 05:16:37,Adresse IP,68.189.171.194,100,1098,Vrai,2026-07-08 05:16:37,R_3HLWv9TTYw1oFPf,,,,,35.4351,-83.3602,anonymous,EN,"I heard a repeated sound. My volume was to loud. I was startled. ",Yes,"I was in a lightened state ",Yes,It was a steady beep,"A result of the sound. I did wake.  I didn't follow the procedure properly. Which  waa disruptive ",Stress,3,4,3,4,2,3,4,4,4,3,3,579562183996,2,16,351,17,0.03,1,1,2026-07-08T10:58:15.537Z,1.2945551655933487,luci2026,1,5,2026-07-08T04:33:19.370Z,2026-07-08T05:03:30.372Z,2026-07-08T00:31:18.358Z,0.8532961686146774
2026-07-08 05:30:46,2026-07-08 05:32:23,Adresse IP,107.15.174.92,100,97,Vrai,2026-07-08 05:32:23,R_6kMl8yPi51t5vXd,,,,,35.0597,-79.0058,anonymous,EN,"Nothing ",No,,No,,,No,0,0,0,0,0,0,1,0,1,1,1,299542783686,3,10,7,1,0.9,0,1,2026-07-08T11:30:43.095Z,0.06296649185723259,luci2026,0,2,2026-07-08T10:44:37.708Z,2026-07-08T10:48:04.706Z,2026-07-08T06:13:30.694Z,0.037430080173014926
2026-07-08 05:55:33,2026-07-08 06:03:28,Adresse IP,185.238.231.193,100,474,Vrai,2026-07-08 06:03:29,R_7TmKLFDsSpoOCUp,,,,,39.7391,-104.9866,anonymous,EN,"I know I dreamed, but don't remember it even though I tried. There was sunshine and something about making a choice.",Yes,I started to hear the cue.,Yes,First there was a ling series of chchchchch sounds then a beep. This happened a couple of separate times.,"The cue as answered previously. "," I was hot. Our air conditioner is out and there is a heat wave.",3,0,2,5,0,5,0,1,1,1,0,899352433976,6,10,217,4,0.95,1,1,2026-07-08T11:55:29.507Z,0.4984252404309596,luci2026,1,5,2026-07-08T07:27:22.952Z,2026-07-08T08:28:54.963Z,2026-07-08T03:07:32.919Z,0.21368507641827417
2026-07-08 08:29:24,2026-07-08 08:37:24,Adresse IP,71.235.150.161,100,479,Vrai,2026-07-08 08:37:25,R_5YVOIOuoijlySUc,,,,,42.2796,-71.1282,anonymous,EN,"Supposed to study with a guy for a mathematics course but I end up biking to India where they have amazing caves and huge waterfall, I have to leave because I get attacked by wolves in the waterfall and then hit by spears from crazy lady. After that I decide to go to the original study place but it's the 6th floor and there are wholes everywhere so small mistake and you fall. Unrelated but horses riding across desert trying to reach Russia.",No,,Yes,"It was just an urgency to wake up, so I just woke up.",,,0,1,0,1,1,0,2,3,3,3,1,989232823696,4,5,90,8,,4,0.45,2026-07-08T14:29:22.898Z,0.8332556262430538,luci2026,1,5,2026-07-08T09:50:39.359Z,2026-07-08T11:41:47.371Z,2026-07-08T05:48:38.338Z,1.211835431558434
2026-07-09 02:53:19,2026-07-09 03:10:09,Adresse IP,68.189.171.194,100,1009,Vrai,2026-07-09 03:10:09,R_3ohZRyZmV2ytr7X,,,,,35.4351,-83.3602,anonymous,EN,Yes. Sequence if events . Feels,Yes,"Assisting. Deep snow. A place I know. Does not have the consistency ",Yes,Intermittent.  Then steady.,Yes,"It wasn't real. It was a combination of things in my life ",5,3,4,5,1,5,0,0,1,1,1,579562183996,7,17,58,3,0.03,0,1,2026-07-09T08:53:16.905Z,2.0351394812065857,luci2026,0,3,2026-07-09T07:37:39.144Z,2026-07-09T07:44:33.137Z,2026-07-09T00:19:01.964Z,3.068398571915779
2026-07-09 03:14:32,2026-07-09 03:15:56,Adresse IP,71.235.150.161,100,83,Vrai,2026-07-09 03:15:56,R_3GxZcJlPVU8x3aA,,,,,42.2796,-71.1282,anonymous,EN,Nothing,No,,Yes,Woke me up,,,1,1,1,1,1,0,3,5,4,4,4,989232823696,6,6,18,3,0.05,1,0.05,2026-07-09T09:14:30.322Z,1.2057363236644465,luci2026,0,4,2026-07-09T07:47:21.551Z,2026-07-09T09:12:32.546Z,2026-07-09T03:19:37.524Z,0.11061039046397113
2026-07-09 03:45:17,2026-07-09 03:59:24,Adresse IP,98.11.236.85,100,846,Vrai,2026-07-09 03:59:25,R_3CBzgXuBxgaBeGn,,,,,42.5959,-73.6849,anonymous,EN,Looking for and finding si k dog.,No,,No,,,"Dog was one that use to have but wasn't. ",3,3,3,3,3,3,0,0,0,0,0,379172703886,5,14,199,38,0.3,1,1,2026-07-09T09:45:15.083Z,0.522247781289381,luci2026,1,5,2026-07-09T05:30:29.286Z,2026-07-09T06:50:10.286Z,2026-07-09T01:26:30.269Z,0.45632391454432325
2026-07-09 04:12:03,2026-07-09 04:14:52,Adresse IP,73.249.249.55,100,168,Vrai,2026-07-09 04:14:52,R_3fj8PnVsT7rezRf,,,,,42.3737,-71.1284,anonymous,EN,I only remember waking up to pee a few times,No,,No,,,No,0,0,0,0,0,0,3,2,1,1,4,909232733626,1,3,7,2,,0,0.05,2026-07-09T10:12:00.018Z,1.0882822052131875,luci2026,0,2,2026-07-09T09:34:54.717Z,2026-07-09T10:11:23.728Z,2026-07-09T03:58:19.611Z,0.26237958252674776
2026-07-09 04:38:37,2026-07-09 04:40:22,Adresse IP,185.238.231.204,100,105,Vrai,2026-07-09 04:40:23,R_3K6ZReDgBh7Usrj,,,,,39.7391,-104.9866,anonymous,EN,Nothing,No,,No,,,"I was hot. ",0,0,0,0,0,0,1,1,0,0,0,899352433976,1,11,114,4,0.08,3,0.55,2026-07-09T10:38:33.945Z,0.1450536594715129,luci2026,1,5,2026-07-09T07:19:30.382Z,2026-07-09T08:52:13.407Z,2026-07-09T02:33:28.785Z,0.14866926558198487
